rating,renterTripsTaken,reviewCount,location.latitude,location.longitude,owner.id,rate.daily,vehicle.year
5.0,74,68,33.911613,-117.456673,2087524,130,2015
4.86,39,37,34.062126,-117.73597,9722950,33,2019
4.62,126,99,34.061843,-118.246675,3248814,175,2015
0.0,0,0,34.127047,-117.892048,4229573,42,2020
4.87,60,53,33.746075,-117.840328,1131429,59,2011
5.0,4,4,34.080609,-117.994309,3240182,123,2019
0.0,0,0,34.138617,-117.570432,15630978,59,2017
0.0,0,0,33.876395,-117.481049,15789375,650,2019
5.0,5,4,34.000753,-117.729222,14686585,86,2015
5.0,42,39,34.082741,-118.375682,414549,165,2018
5.0,45,39,33.971926,-117.584254,8556842,95,2019
0.0,0,0,33.947042,-118.381779,7041072,66,2018
4.97,34,29,33.865105,-117.439983,4216964,80,2018
5.0,1,1,34.121913,-117.795584,585870,37,2020
4.97,159,132,34.089925,-118.173996,376701,220,2018
4.96,56,50,34.12774,-117.892034,4229573,38,2019
0.0,1,0,34.10618,-118.332201,2283050,999,2018
5.0,6,6,34.062784,-117.735088,9722950,25,2020
5.0,43,36,34.180984,-118.227034,342612,82,2018
0.0,0,0,34.320097,-118.409438,1201947,200,2017
5.0,8,6,33.915122,-117.886335,15038674,169,2019
5.0,13,9,33.973576,-117.562423,2197538,86,2019
0.0,0,0,34.066934,-118.351266,7560401,299,2018
5.0,10,8,34.10561,-118.334078,2283050,275,2017
4.99,109,96,33.975667,-117.473627,2673359,89,2015
5.0,1,1,33.890738,-117.877756,11320201,153,2016
4.98,65,61,34.128224,-117.890877,4229573,33,2020
5.0,32,28,33.980339,-117.70927,1417175,99,2018
0.0,0,0,33.572183,-117.238013,15293332,99,2020
0.0,0,0,34.045699,-118.232191,6410040,535,1995
4.82,56,51,33.76338,-117.859632,7294319,98,2018
5.0,6,5,34.070972,-117.551931,1096811,36,2016
5.0,14,13,34.155694,-118.109212,4423729,75,2018
4.79,15,14,34.063245,-117.734455,9722950,45,2019
5.0,14,13,33.847132,-117.988206,5292463,26,2012
4.97,46,40,34.081689,-118.376074,414549,299,2015
5.0,2,2,33.731189,-117.767613,2409889,109,2017
4.88,25,16,34.127103,-118.080599,161542,135,2016
0.0,0,0,33.992984,-117.796906,1448941,106,2019
5.0,38,26,34.067082,-118.402057,2808193,999,2019
4.99,99,80,34.12365,-117.796173,523389,75,2015
4.36,11,11,34.013942,-118.064436,9596181,102,2013
4.6,17,10,34.230585,-118.520757,893373,149,2016
0.0,0,0,33.946142,-118.382735,7041072,55,2016
0.0,0,0,34.137128,-117.538765,677974,138,2016
4.9,22,20,33.956713,-117.59187,2126061,128,2017
5.0,6,4,33.915073,-117.88678,15038674,127,2019
5.0,7,7,34.000849,-117.728004,14686585,149,2020
5.0,6,6,34.128872,-117.896469,65356,40,2016
0.0,0,0,33.971215,-118.127186,13000175,50,2018
5.0,19,16,34.079123,-117.993902,3240182,110,2016
4.78,202,151,34.230585,-118.520087,893373,138,2017
4.77,80,65,33.865964,-118.281567,3248814,99,2018
5.0,8,7,33.993191,-117.828918,3073259,105,2017
5.0,3,3,34.127516,-117.829604,2783239,47,2007
4.5,5,4,34.063167,-117.734612,9722950,56,2020
5.0,2,2,33.714512,-117.743834,3248023,150,2017
5.0,6,5,33.863779,-117.440926,4216964,67,2016
4.99,172,145,34.090014,-117.639207,354032,29,2011
5.0,69,60,33.712389,-117.141292,2087524,105,2017
4.63,117,92,33.866182,-118.281853,3248814,89,2018
4.98,70,60,34.04561,-118.232783,6410040,74,2018
5.0,14,14,33.850209,-117.781015,614480,95,2019
4.8,86,61,33.866077,-118.281652,3248814,90,2018
5.0,11,7,33.959448,-118.417668,2041686,229,2013
4.67,19,15,33.912903,-117.456561,2087524,70,2018
4.92,85,66,34.052728,-118.255092,2041686,229,2013
5.0,1,1,33.942897,-117.518842,15201635,65,2018
0.0,1,0,33.731045,-117.768901,2409889,89,2019
5.0,9,7,33.782752,-117.84574,8200985,108,2020
4.94,19,16,33.715471,-117.745473,3248023,269,2019
4.86,9,7,33.836785,-117.929899,10421330,58,2018
4.61,101,76,33.865833,-118.281595,3248814,97,2007
4.63,9,8,33.944269,-117.021708,4903776,65,2018
5.0,6,3,33.961938,-117.542463,14740742,108,2015
4.94,92,81,42.073343,-88.060115,2966298,40,2017
4.98,50,46,42.074357,-88.060261,2966298,40,2018
4.96,79,69,42.110176,-87.927739,2275136,35,2012
5.0,41,38,42.074577,-88.060517,2966298,40,2018
4.96,145,131,42.073421,-88.060956,2966298,129,2018
0.0,0,0,42.108815,-87.926491,2275136,25,2010
4.98,52,47,41.934939,-87.948656,1090921,249,2015
4.75,11,8,42.015005,-87.919289,4135185,50,2013
4.96,91,69,42.108889,-87.926887,2275136,30,2014
4.96,28,27,41.923109,-87.812352,1282281,97,2013
4.96,25,25,41.889646,-87.630399,1149269,102,2016
4.79,27,24,41.934605,-87.949037,1090921,169,2015
5.0,4,4,41.866571,-87.814977,964203,269,2016
5.0,2,1,41.995443,-87.756012,7890175,49,2013
4.99,117,107,42.073986,-88.060298,2966298,40,2017
4.57,7,7,42.176354,-88.386065,10960334,139,2013
5.0,66,58,42.120928,-87.816298,5511422,129,2012
5.0,9,8,41.940744,-87.662288,1149269,112,2017
5.0,101,92,42.074367,-88.060302,2966298,40,2017
4.99,121,109,42.075093,-88.060226,2966298,40,2017
4.97,85,71,41.936447,-87.812581,1481507,141,2018
5.0,1,1,41.935687,-87.94943,1090921,499,2010
5.0,1,1,41.948209,-87.836171,1481507,124,2020
0.0,0,0,41.990566,-87.840287,15005391,94,2020
5.0,7,6,41.889497,-87.630333,1149269,118,2019
5.0,5,4,42.293879,-87.87788,7849970,86,2019
5.0,1,1,41.972396,-88.165807,7511156,250,2016
5.0,28,26,42.034799,-87.893334,8175844,60,2011
5.0,6,4,42.201068,-87.806029,14862948,208,2018
5.0,5,4,41.992044,-87.784063,2458269,43,2015
5.0,3,2,42.157238,-87.918101,9664494,379,2012
5.0,23,21,42.034089,-87.892763,8175844,42,2013
5.0,7,7,42.156702,-87.919181,9664494,269,2015
0.0,0,0,42.050725,-87.904032,4547465,80,2008
5.0,9,8,42.054682,-87.809124,212995,110,2014
5.0,4,4,42.026997,-87.722457,9263922,39,2014
5.0,7,7,42.045227,-87.884179,8681459,75,2017
4.93,30,27,41.924072,-87.647471,3125148,255,2019
4.96,31,25,42.004798,-87.689579,640475,79,2016
5.0,3,3,41.972011,-87.684163,3647591,92,2019
4.79,67,61,42.006017,-87.690604,640475,79,2016
4.9,26,20,41.940479,-87.662884,1149269,76,2015
4.89,39,37,41.866904,-87.622797,507959,369,2017
5.0,6,5,42.027548,-88.33991,800376,125,2019
5.0,1,1,42.050071,-87.905201,4547465,38,2018
5.0,4,4,42.157339,-87.917187,9664494,199,2013
5.0,1,1,41.89203,-87.612036,551014,175,2014
5.0,3,3,41.905128,-87.94126,1606369,295,2018
4.75,5,4,42.054253,-88.086481,1209902,80,2008
5.0,1,1,42.011045,-87.824173,14647420,44,2017
5.0,10,9,42.106757,-87.848269,8878260,95,2017
4.79,30,24,41.901724,-87.640749,800376,55,2013
5.0,2,2,41.987538,-87.653977,11672196,60,2014
4.5,4,2,41.973229,-87.907521,9645970,200,2013
0.0,0,0,41.99871,-88.027359,9794914,82,2019
5.0,4,4,41.854187,-87.623271,3791022,136,2019
0.0,0,0,41.956195,-88.169085,355576,173,2014
5.0,4,4,41.961092,-87.726573,7966843,160,2018
5.0,4,1,41.959269,-87.727535,7966843,160,2018
5.0,2,1,41.959982,-87.727305,7966843,160,2018
5.0,8,7,42.074751,-87.928758,9611532,49,2009
4.43,7,7,42.107759,-87.847983,8878260,79,2015
5.0,16,5,41.959394,-87.72625,7966843,130,2017
4.92,57,51,42.018087,-87.675437,10969679,30,2008
5.0,3,1,41.960111,-87.728335,7966843,140,2015
4.95,22,22,41.960461,-87.7768,1759458,72,2014
5.0,91,80,36.839223,-76.062547,10757357,38,2019
5.0,3,3,36.721523,-76.356796,15501759,135,2020
0.0,0,0,37.041787,-76.478033,15207441,143,2016
4.99,91,77,36.853035,-76.183018,3670797,52,2018
4.96,89,77,36.775231,-76.093023,7878297,44,2018
4.98,101,91,36.776224,-76.09413,7878297,44,2018
0.0,0,0,36.825328,-75.976646,15524263,165,2020
4.94,58,53,36.775195,-76.093041,7878297,48,2018
0.0,0,0,36.999657,-76.420408,10889638,112,2019
0.0,0,0,36.998911,-76.420911,10889638,181,2019
0.0,0,0,36.999858,-76.419618,10889638,70,2014
5.0,5,4,36.774677,-76.145227,6834359,115,2018
4.93,33,28,36.878134,-76.037836,10817737,42,2010
5.0,2,2,36.80822,-76.103327,10907312,70,2017
5.0,11,10,26.667864,-80.113888,12194762,49,2016
0.0,0,0,26.686006,-80.092436,386742,30,2015
5.0,6,6,26.792642,-80.110483,15162497,39,2017
5.0,7,5,26.61366,-80.110852,1036065,100,2015
4.93,33,30,26.668549,-80.114142,12194762,40,2017
5.0,13,13,26.668779,-80.112994,12194762,56,2017
5.0,25,25,26.528709,-80.18466,14266216,36,2013
5.0,17,15,26.669928,-80.112364,12194762,45,2016
5.0,18,17,26.6482,-80.215176,14907401,114,2016
5.0,29,26,26.668983,-80.114314,12194762,45,2013
5.0,2,1,27.268762,-80.430988,13615207,90,2017
5.0,46,45,26.712413,-80.054415,2026947,45,2016
4.83,9,6,26.687753,-80.089176,9602588,180,2019
5.0,35,32,26.708026,-80.057098,5523649,124,2019
5.0,31,29,26.298059,-80.166235,8669035,55,2017
5.0,32,25,26.350889,-80.093387,2410003,65,2017
4.97,127,104,26.567474,-80.10044,6924112,49,2018
4.94,19,18,26.671137,-80.250527,3088614,130,2014
4.7,10,10,25.980215,-80.37305,2254494,219,2010
4.96,35,28,26.350785,-80.093435,2410003,32,2010
5.0,24,22,26.345572,-80.141878,9701822,69,2019
5.0,1,1,26.542637,-80.099264,12011311,132,2016
5.0,8,8,26.726225,-80.083566,10128079,245,2019
4.97,70,61,26.178239,-80.29195,640814,157,2019
5.0,79,75,26.360337,-80.134264,4020026,59,2017
5.0,19,18,26.304562,-80.280599,7152323,79,2018
4.8,11,10,26.300107,-80.253834,10392344,175,2014
4.7,34,27,25.762985,-80.19011,864946,229,2019
5.0,18,14,26.531442,-80.08682,6113037,40,2020
5.0,16,9,25.792935,-80.129321,9541863,1199,2016
4.94,41,34,26.567429,-80.101277,6924112,53,2020
5.0,3,2,26.783925,-80.048786,15462316,40,2014
5.0,4,3,26.530105,-80.088431,6113037,80,2020
5.0,1,1,26.286572,-80.198294,15638205,80,2017
5.0,120,114,26.161241,-80.31995,2168708,119,2014
4.97,66,60,26.510712,-80.11062,6190641,72,2014
5.0,7,5,25.957265,-80.145091,8035496,123,2020
5.0,14,14,26.300143,-80.253503,10392344,247,2018
5.0,48,43,26.568477,-80.100497,6924112,90,2020
5.0,26,21,26.351467,-80.09429,2410003,54,2013
5.0,62,56,25.817162,-80.121769,3237409,150,2014
5.0,1,1,26.178833,-80.29214,640814,100,2012
4.95,86,66,26.319138,-80.150728,1150655,160,2017
5.0,14,11,25.911718,-80.160892,4800235,167,2019
4.75,6,4,25.793296,-80.129416,9541863,1199,2018
0.0,0,0,26.285338,-80.198099,15638205,45,2013
0.0,0,0,26.472795,-80.112854,14795675,120,2019
5.0,38,35,26.297427,-80.166362,8669035,46,2013
4.85,23,20,25.817932,-80.122054,3237409,141,2014
4.96,29,24,26.261756,-80.199521,2619030,35,2016
0.0,1,0,26.456594,-80.140233,1689194,122,2020
4.86,51,43,25.994661,-80.214707,3772816,79,2013
0.0,0,0,26.320183,-80.126889,5176222,60,2014
4.96,64,55,25.817311,-80.121301,3237409,141,2014
5.0,29,25,26.345833,-80.141303,9701822,55,2018
4.93,39,30,26.344954,-80.14086,9701822,55,2018
5.0,3,3,26.386567,-80.093523,9525628,145,2020
5.0,56,55,26.361027,-80.135352,4020026,52,2016
4.93,17,15,26.331383,-80.117464,7374542,56,2019
5.0,2,2,26.117589,-80.148693,14423417,199,2018
5.0,17,14,25.911065,-80.151757,327969,129,2019
5.0,3,3,25.95749,-80.145144,8035496,115,2020
4.84,50,43,26.320824,-80.150773,1150655,175,2017
4.65,18,17,26.059545,-80.167017,3772816,89,2017
4.97,32,31,26.331484,-80.115676,7374542,80,2019
4.99,208,164,25.774176,-80.190996,731748,89,2017
4.89,31,27,25.914808,-80.160357,2883701,81,2018
4.96,112,107,26.361144,-80.135088,4020026,45,2014
4.91,16,11,25.772888,-80.131055,9158484,300,2018
4.88,10,8,25.911996,-80.152281,327969,99,2020
4.86,78,65,25.78733,-80.142677,9690380,93,2019
5.0,45,40,26.03257,-80.115554,3441058,107,2019
0.0,0,0,26.727229,-80.219507,12092003,30,2008
0.0,0,0,27.080506,-80.161186,10286982,375,2019
4.71,8,7,26.617494,-80.150322,12826790,72,2017
4.79,35,29,25.79386,-80.187992,4293191,139,2015
4.97,77,63,25.787278,-80.14239,9690380,100,2016
5.0,14,8,26.671312,-80.250408,3088614,105,2015
5.0,2,1,26.701016,-80.102734,15666714,30,2013
5.0,34,26,25.994766,-80.214402,3772816,79,2016
5.0,2,1,25.762379,-80.191673,864946,250,2019
5.0,36,34,26.321778,-80.164611,4344950,34,2016
5.0,218,181,25.773623,-80.190332,731748,89,2015
5.0,25,22,26.298526,-80.166121,8669035,35,2015
4.91,107,88,25.786788,-80.14259,9690380,92,2018
5.0,43,37,26.3832,-80.093978,2043564,105,2017
5.0,4,2,26.329753,-80.115889,7374542,50,2019
4.9,24,21,25.798009,-80.258488,3772816,69,2015
4.89,44,35,26.331108,-80.115366,7374542,50,2016
4.98,60,51,26.545122,-80.094961,6190641,36,2013
5.0,16,15,26.321663,-80.164504,4344950,34,2011
5.0,1,1,26.527487,-80.059847,9722821,74,2017
5.0,1,1,26.285736,-80.197057,15638205,46,2014
5.0,3,3,26.654311,-80.131875,1158477,65,2016
4.88,17,16,27.207056,-80.320378,7113134,41,2018
5.0,5,5,26.73649,-80.077064,14457582,100,2014
5.0,1,1,26.285835,-80.198596,15638205,46,2012
4.97,81,64,25.773595,-80.190248,731748,79,2016
0.0,1,0,26.275448,-80.128326,14408451,42,2017
4.39,24,23,25.979052,-80.373408,11200338,125,2017
5.0,1,1,25.792736,-80.130518,9541863,1199,2019
0.0,1,0,26.296805,-80.166314,8669035,28,2012
0.0,0,0,25.94489,-80.158508,2258170,75,2018
5.0,11,7,26.320356,-80.165461,4344950,28,2011
4.5,22,18,25.97778,-80.373083,11200338,125,2018
5.0,1,1,25.81591,-80.123067,3237409,150,2019
4.94,18,17,26.320459,-80.164769,4344950,36,2013
4.85,48,39,25.818046,-80.122219,3237409,141,2014
5.0,5,4,26.27375,-80.210857,14835595,23,2016
4.99,115,106,45.552965,-122.671574,6659719,50,2019
4.93,111,92,45.504004,-122.56263,5764812,40,2016
5.0,74,65,45.559844,-122.539777,4921537,38,2017
5.0,148,138,45.55269,-122.672408,6659719,74,2018
4.9,46,39,45.559402,-122.540831,1096035,36,2015
4.97,43,39,45.559125,-122.539273,1096035,36,2018
5.0,59,54,45.570646,-122.694337,1005272,82,2018
5.0,18,13,45.559751,-122.539912,1096035,74,2020
5.0,32,31,45.56027,-122.540555,1096035,79,2019
5.0,5,3,45.552881,-122.671599,6635741,44,2020
5.0,91,85,45.554154,-122.671116,6635741,48,2019
4.94,54,47,45.572055,-122.558968,7313228,44,2015
5.0,4,4,45.553806,-122.671721,6635741,49,2019
4.97,68,58,45.709068,-122.607015,7313228,42,2017
0.0,0,0,45.553669,-122.670526,6659719,52,2020
5.0,16,13,45.51065,-122.782921,1096035,53,2018
4.81,28,26,45.534179,-122.480881,338456,100,2016
4.91,117,91,45.56892,-122.59142,976194,124,2018
5.0,3,3,45.554238,-122.672472,6635741,49,2020
5.0,26,20,45.560273,-122.539935,1096035,35,2018
4.91,52,46,45.559684,-122.540079,4921537,44,2014
5.0,2,1,45.568814,-122.591596,15079787,333,2018
4.92,13,12,45.503367,-122.471634,10443511,38,2015
4.89,54,47,45.510383,-122.649244,1031108,44,2015
5.0,3,3,45.60557,-122.433863,7197062,137,2018
4.86,35,22,45.566615,-122.590735,976194,134,2018
4.97,128,91,45.529253,-122.674331,5861496,78,2016
5.0,1,1,45.502328,-122.431251,15504721,41,2020
5.0,18,17,45.52105,-122.65287,338456,249,2019
5.0,51,46,45.560269,-122.540168,1096035,35,2019
5.0,7,6,45.481213,-122.836043,8633909,135,2018
4.96,87,72,45.567413,-122.592417,976194,124,2018
5.0,17,16,45.556878,-122.831521,10302426,160,2019
4.98,47,43,45.513353,-122.609369,3771349,39,2017
5.0,35,32,45.567782,-122.591125,2459011,135,2017
4.94,19,16,45.568357,-122.591297,976194,149,2019
4.95,94,83,45.568805,-122.590688,976194,124,2017
5.0,4,4,45.59054,-122.595213,14545819,180,2010
5.0,4,4,45.327925,-122.976051,11536062,73,2013
4.96,80,70,45.510812,-122.648742,1031108,35,2013
4.77,17,13,45.567746,-122.591232,2459011,95,2015
4.93,91,69,45.566574,-122.591759,976194,99,2018
5.0,5,4,45.567718,-122.591205,2459011,135,2017
5.0,42,41,45.533756,-122.571479,3082494,82,2018
5.0,7,6,45.328222,-122.976248,11536062,82,2019
4.96,51,46,45.532571,-122.683375,11004094,169,2015
5.0,5,2,45.568279,-122.590823,14731540,195,2016
4.99,95,88,45.534176,-122.5732,3082494,80,2018
4.95,395,285,45.516443,-122.627886,320877,27,2006
5.0,9,7,45.566863,-122.590544,15079787,69,2016
5.0,6,6,45.567824,-122.59112,2459011,85,2016
5.0,6,3,45.567666,-122.591148,2459011,127,2016
5.0,4,3,45.563729,-122.594111,8808196,72,2017
4.0,7,5,45.567751,-122.591247,2459011,85,2016
5.0,105,101,45.530079,-122.562029,3939290,52,2017
5.0,29,26,45.578332,-122.567385,6250422,50,2011
5.0,3,2,45.568241,-122.59027,2459011,85,2016
4.97,45,35,45.56771,-122.591369,2459011,149,2016
5.0,11,10,45.463406,-122.886046,7793541,199,2020
4.93,159,135,45.521339,-122.656757,686744,50,2014
4.9,11,10,45.678708,-122.54139,3480372,35,2013
5.0,14,10,45.537324,-122.865432,11632840,45,2016
4.95,71,65,45.478718,-122.81058,148243,67,2016
5.0,1,1,45.436043,-122.607159,496956,180,2012
5.0,2,2,45.564112,-122.592848,8808196,72,2017
5.0,13,13,45.469434,-122.831796,4552654,149,2019
5.0,3,2,45.577079,-122.565981,6250422,45,2017
5.0,43,36,45.563305,-122.592719,8808196,49,2019
5.0,5,4,45.567135,-122.591159,2459011,69,2017
4.93,44,28,45.429902,-122.770056,6250422,36,2012
5.0,4,3,45.541506,-122.864513,15669868,55,2017
5.0,41,35,45.486691,-122.649171,9065056,69,2018
5.0,2,2,45.566802,-122.591087,2459011,95,2019
4.67,13,12,45.430179,-122.7693,6250422,47,2013
4.98,54,46,45.454526,-122.718512,6250422,48,2014
4.77,93,74,45.567773,-122.591251,2459011,248,2017
5.0,86,78,45.532275,-122.562859,3939290,73,2017
5.0,22,20,45.509759,-122.537317,2391720,229,2019
5.0,14,13,45.567552,-122.591983,14731540,60,2016
5.0,3,3,45.419196,-122.796567,6792110,300,2013
5.0,18,15,45.421365,-122.378242,10822825,70,2015
4.83,14,12,45.568295,-122.591796,14731540,65,2017
5.0,4,2,45.567737,-122.591201,2459011,139,2017
4.96,62,53,45.510154,-122.537276,2391720,288,2014
5.0,13,11,45.534459,-122.897118,13598873,68,2018
4.79,20,19,45.467096,-122.459829,10431641,54,2015
0.0,0,0,45.568638,-122.590802,2459011,143,2015
4.93,67,59,45.510683,-122.537082,2391720,99,2017
4.98,45,43,45.699966,-122.547241,8139557,44,2016
4.92,20,13,45.353807,-122.835537,8458858,94,2016
4.82,87,71,45.567714,-122.591188,2459011,59,2018
5.0,11,9,45.568515,-122.590441,15079787,60,2017
4.81,108,91,45.56766,-122.591132,2459011,70,2015
5.0,3,3,45.563918,-122.593257,8808196,59,2018
5.0,10,7,45.566766,-122.591778,15079787,65,2015
4.91,58,44,45.564288,-122.593539,8808196,46,2019
4.64,133,98,45.568442,-122.59187,2459011,79,2013
5.0,18,18,45.568248,-122.591675,14731540,59,2017
5.0,9,9,45.524293,-122.651773,10466335,100,2015
5.0,18,17,45.532139,-122.537116,9058332,44,2007
5.0,16,14,45.53397,-122.89722,13598873,62,2014
4.92,16,13,45.567456,-122.591338,14731540,65,2018
4.6,13,10,45.567089,-122.591419,14731540,62,2017
5.0,4,4,45.564988,-122.592913,8808196,57,2019
5.0,15,13,45.479061,-122.811344,148243,60,2017
0.0,0,0,45.484184,-122.749625,14994280,40,2016
5.0,11,5,45.567658,-122.590129,15079787,55,2017
4.93,63,56,45.544526,-122.588338,1709806,48,2015
5.0,70,59,45.510214,-122.651241,1359691,48,2016
5.0,25,20,45.49357,-122.87696,2545755,109,2016
5.0,7,5,45.567773,-122.591268,2459011,99,2020
4.71,16,14,45.467093,-122.459237,10431641,48,2013
4.92,30,25,45.564304,-122.593333,8808196,62,2019
0.0,0,0,45.531515,-122.681909,121179,349,2007
5.0,5,3,45.567985,-122.592323,15079787,65,2017
4.89,12,9,45.567118,-122.59171,14731540,55,2018
4.83,99,80,45.567857,-122.591266,2459011,49,2014
5.0,6,6,45.566599,-122.5912,2459011,45,2015
5.0,76,67,45.502208,-122.496637,6777827,59,2018
5.0,13,11,45.528316,-122.814767,10339460,44,2016
5.0,2,2,45.687545,-122.618466,3511449,40,2009
5.0,5,4,45.568285,-122.591076,2459011,95,2020
4.73,18,15,45.568843,-122.591454,15079787,99,2020
4.8,7,5,45.567173,-122.590882,14731540,49,2014
5.0,1,1,45.63698,-122.592608,713744,40,2017
4.84,107,88,45.567805,-122.591118,2459011,70,2015
5.0,9,8,45.397729,-122.604869,5360565,85,2019
5.0,13,10,45.526659,-122.816568,10339460,60,2015
5.0,4,3,45.607391,-122.390069,3328877,80,2018
5.0,25,24,45.577456,-122.852405,3156307,68,2018
4.67,34,24,45.567619,-122.590339,2459011,50,2015
5.0,5,3,45.56712,-122.592186,15079787,60,2016
5.0,1,1,45.567724,-122.590394,2459011,50,2015
5.0,6,5,45.461997,-122.887235,7793541,199,2018
0.0,0,0,45.56878,-122.590778,15079787,50,2018
5.0,10,6,45.567359,-122.590543,14731540,52,2018
5.0,3,2,45.354472,-122.594068,8971113,56,2017
0.0,0,0,45.567578,-122.592356,15079787,50,2017
5.0,3,1,45.568036,-122.591303,2459011,45,2017
5.0,10,9,45.567055,-122.591631,14731540,45,2016
5.0,2,2,45.567712,-122.591238,2459011,55,2017
4.58,19,12,45.56741,-122.592295,15079787,50,2015
5.0,16,14,45.522865,-122.636413,8959886,65,2014
0.0,1,0,45.567777,-122.591222,2459011,55,2017
4.8,159,133,45.566462,-122.591448,2459011,70,2014
4.84,42,31,45.564406,-122.592532,8808196,45,2019
4.67,3,3,45.56881,-122.590874,15079787,45,2019
5.0,17,12,45.420657,-122.666188,8569958,79,2018
5.0,42,35,45.563981,-122.593325,8808196,40,2019
4.67,8,6,45.567022,-122.590884,14731540,45,2015
4.93,52,44,45.563255,-122.594158,8808196,47,2019
4.86,21,14,45.564987,-122.59223,8808196,46,2019
5.0,17,11,45.56774,-122.590456,14731540,45,2017
4.97,41,33,45.563365,-122.592566,8808196,49,2019
4.9,38,31,45.564745,-122.592572,8808196,48,2019
4.95,25,22,45.564312,-122.593306,8808196,49,2019
4.89,39,36,45.564527,-122.594233,8808196,49,2019
4.94,19,18,45.564798,-122.593063,8808196,60,2019
4.93,17,15,45.568325,-122.590295,15079787,45,2016
5.0,13,10,45.567778,-122.590125,15079787,50,2015
4.98,188,167,45.543608,-122.588742,1709806,43,2016
5.0,9,9,45.436055,-122.838483,5147931,108,2020
4.67,11,9,45.532509,-122.695425,8616718,55,2012
4.8,8,5,45.568665,-122.591178,2459011,40,2017
0.0,0,0,45.546404,-122.658938,6453219,75,2018
4.75,14,8,45.567272,-122.59062,14731540,45,2017
4.71,106,92,45.567867,-122.59123,2459011,40,2011
4.99,127,113,45.543797,-122.587853,1709806,42,2017
5.0,5,4,45.485131,-122.518231,9036235,149,2019
4.96,36,28,45.564354,-122.593783,8808196,39,2020
4.94,40,34,45.563779,-122.593686,8808196,39,2019
4.86,17,14,45.568414,-122.591292,14731540,45,2017
4.25,10,8,45.589723,-122.595104,489060,70,2013
4.94,20,16,45.564853,-122.593194,8808196,47,2019
4.79,21,19,45.564346,-122.593161,8808196,47,2019
4.55,16,11,45.567002,-122.591161,14731540,40,2017
5.0,10,6,45.567923,-122.590287,15079787,42,2017
5.0,17,11,45.474904,-122.775304,10672993,40,2017
5.0,7,5,45.568377,-122.591246,2459011,42,2015
4.85,15,13,45.567763,-122.591981,14731540,54,2016
4.93,50,43,45.563885,-122.594,8808196,49,2019
5.0,1,1,45.355552,-122.595816,8971113,55,2011
4.92,15,13,45.567043,-122.591478,14731540,41,2017
0.0,0,0,45.566707,-122.590914,2459011,45,2014
4.71,81,66,45.567586,-122.590313,2459011,40,2015
5.0,20,19,45.528526,-122.813634,10339460,45,2015
4.94,70,66,45.422955,-122.627743,8984688,89,2012
4.86,10,7,45.560055,-122.682448,7226276,82,2015
5.0,11,11,45.467196,-122.459236,10431641,30,2019
4.75,4,4,45.567757,-122.591121,2459011,40,2015
4.94,41,34,45.35355,-122.835179,8458858,76,2018
0.0,1,0,45.567696,-122.591216,2459011,55,2017
0.0,0,0,45.567766,-122.591275,2459011,55,2017
4.86,9,7,45.567634,-122.591212,2459011,35,2015
5.0,29,27,45.466872,-122.459752,10431641,34,2015
4.8,14,10,45.568321,-122.590883,14731540,39,2014
5.0,6,4,45.566845,-122.592416,2459011,35,2017
5.0,9,8,45.4682,-122.459541,10431641,31,2017
5.0,18,15,45.463097,-122.88562,7793541,149,2018
5.0,8,6,45.567749,-122.591221,2459011,55,2017
4.96,176,150,37.074865,-76.424483,2757207,124,2015
4.74,20,19,37.118455,-76.478497,2562120,53,2011
4.75,25,20,37.119221,-76.477431,2414353,59,2017
5.0,43,41,39.973876,-75.342142,9936051,209,2019
5.0,55,50,39.955459,-75.167665,10636150,104,2016
5.0,9,7,39.953616,-75.214202,15007088,98,2011
5.0,7,6,39.954516,-75.167253,10636150,108,2017
5.0,1,1,39.998347,-74.878897,4261256,209,2016
4.97,44,40,39.996339,-75.15387,2040764,60,2008
4.97,109,103,39.997426,-75.153618,2040764,82,2019
4.78,9,9,39.996502,-75.154136,2040764,55,2009
5.0,4,4,39.998442,-74.880304,4261256,334,2016
4.92,41,39,39.996874,-75.155548,2040764,69,2007
4.92,86,85,39.996853,-75.15355,2040764,70,2013
5.0,16,14,39.996639,-75.155898,2040764,74,2009
0.0,0,0,39.652764,-75.664585,15788998,150,2019
4.89,91,88,39.998001,-75.155017,2040764,57,2011
5.0,1,1,39.978323,-75.160634,15744830,60,2016
0.0,1,0,39.78746,-75.532843,1858419,68,2015
4.84,33,31,39.93423,-75.29163,11540748,25,2007
4.89,38,36,39.932739,-75.291793,11540748,37,2013
4.93,30,28,39.891305,-75.283022,10817056,135,2019
5.0,6,5,40.026841,-74.852081,10382339,116,2013
4.83,44,42,39.834571,-75.044297,309262,200,2019
5.0,7,7,39.966285,-75.28637,11636487,125,2019
4.94,75,66,40.040352,-75.476891,4925670,359,2017
5.0,11,10,39.956253,-75.201768,15350281,75,2016
5.0,5,4,39.847688,-74.996178,5450119,185,2020
4.76,162,140,39.949062,-75.142843,2541813,112,2014
5.0,2,1,39.915415,-75.287565,6306212,115,2014
5.0,2,2,39.727461,-75.258292,687663,275,2017
4.91,27,23,39.9347,-75.292273,11540748,44,2008
4.71,94,75,39.911286,-75.187657,4261256,66,2012
4.67,50,45,39.910511,-75.187027,4261256,140,2014
4.92,167,146,39.949247,-75.142949,2541813,97,2014
4.94,18,16,39.948084,-75.143591,2541813,145,2020
